"dia_ano","dias","otimista","casos_estimados","pessimista","x"
146,2020-05-25,98,102,106,97
147,2020-05-26,104,109,114,105
148,2020-05-27,111,116,121,113
149,2020-05-28,118,123,128,122
150,2020-05-29,125,131,137,135
151,2020-05-30,133,139,145,142
152,2020-05-31,142,148,154,148
153,2020-06-01,151,158,165,161
154,2020-06-02,161,168,175,NA
155,2020-06-03,171,179,187,NA
156,2020-06-04,182,190,198,NA
157,2020-06-05,194,203,212,NA
158,2020-06-06,207,216,225,NA
159,2020-06-07,220,230,240,NA
160,2020-06-08,234,244,254,NA
