"dia_ano","dias","otimista","casos_estimados","pessimista","x"
189,2020-07-07,219,236,253,228
190,2020-07-08,222,240,258,233
191,2020-07-09,225,243,261,240
192,2020-07-10,228,246,264,245
193,2020-07-11,231,249,267,251
194,2020-07-12,233,252,271,255
195,2020-07-13,236,255,274,259
196,2020-07-14,238,257,276,267
197,2020-07-15,241,260,279,271
198,2020-07-16,243,262,281,278
199,2020-07-17,244,264,284,283
200,2020-07-18,246,266,286,NA
201,2020-07-19,248,268,288,NA
202,2020-07-20,250,270,290,NA
203,2020-07-21,252,272,292,NA
204,2020-07-22,254,274,294,NA
205,2020-07-23,256,276,296,NA
206,2020-07-24,256,277,298,NA
207,2020-07-25,258,279,300,NA
208,2020-07-26,259,280,301,NA
209,2020-07-27,260,281,302,NA
