"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-04-09,36,40,38,46,30,42
2020-04-10,39,42,40,49,31,42
2020-04-11,42,43,42,51,33,44
2020-04-12,45,45,45,55,35,44
2020-04-13,48,46,47,57,37,45
2020-04-14,51,48,50,61,39,46
2020-04-15,55,49,52,63,41,48
2020-04-16,59,50,54,66,42,53
2020-04-17,63,51,57,69,45,NA
2020-04-18,67,52,60,73,47,NA
2020-04-19,72,53,62,75,49,NA
2020-04-20,77,53,65,79,51,NA
2020-04-21,83,54,68,83,53,NA
2020-04-22,88,55,72,88,56,NA
2020-04-23,95,55,75,91,59,NA
