"dia_ano","dias","otimista","casos_estimados","pessimista","x"
188,2020-07-06,1196,1245,1294,1230
189,2020-07-07,1245,1296,1347,1282
190,2020-07-08,1295,1348,1401,1355
191,2020-07-09,1347,1403,1459,1445
192,2020-07-10,1402,1460,1518,1504
193,2020-07-11,1458,1518,1578,1550
194,2020-07-12,1516,1579,1642,1576
195,2020-07-13,1577,1642,1707,1615
196,2020-07-14,1639,1707,1775,1688
197,2020-07-15,1704,1774,1844,1752
198,2020-07-16,1770,1843,1916,1834
199,2020-07-17,1838,1914,1990,NA
200,2020-07-18,1909,1988,2067,NA
201,2020-07-19,1982,2064,2146,NA
202,2020-07-20,2058,2143,2228,NA
203,2020-07-21,2136,2224,2312,NA
204,2020-07-22,2216,2307,2398,NA
205,2020-07-23,2298,2393,2488,NA
206,2020-07-24,2383,2481,2579,NA
207,2020-07-25,2470,2572,2674,NA
208,2020-07-26,2559,2665,2771,NA
