"dia_ano","dias","otimista","casos_estimados","pessimista","x"
193,2020-07-11,5172,5498,5824,5556
194,2020-07-12,5204,5532,5860,5595
195,2020-07-13,5235,5564,5893,5652
196,2020-07-14,5264,5595,5926,5715
197,2020-07-15,5291,5624,5957,5772
198,2020-07-16,5317,5652,5987,5836
199,2020-07-17,5343,5679,6015,5869
200,2020-07-18,5366,5704,6042,5928
201,2020-07-19,5389,5728,6067,5984
202,2020-07-20,5410,5751,6092,6036
203,2020-07-21,5431,5773,6115,6089
204,2020-07-22,5450,5793,6136,NA
205,2020-07-23,5469,5813,6157,NA
206,2020-07-24,5486,5831,6176,NA
207,2020-07-25,5503,5849,6195,NA
208,2020-07-26,5518,5865,6212,NA
209,2020-07-27,5533,5881,6229,NA
210,2020-07-28,5547,5896,6245,NA
211,2020-07-29,5560,5910,6260,NA
212,2020-07-30,5572,5923,6274,NA
213,2020-07-31,5585,5936,6287,NA
