"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
196,2020-07-14,269,345,421,10223
197,2020-07-15,277,355,433,10343
198,2020-07-16,284,364,444,10555
199,2020-07-17,291,374,457,10734
200,2020-07-18,299,384,469,10849
201,2020-07-19,308,395,482,10938
202,2020-07-20,316,405,494,11047
203,2020-07-21,324,416,508,11145
204,2020-07-22,333,428,523,11278
205,2020-07-23,342,439,536,11354
206,2020-07-24,351,451,551,11528
207,2020-07-25,361,463,565,NA
208,2020-07-26,371,476,581,NA
209,2020-07-27,381,489,597,NA
210,2020-07-28,391,502,613,NA
211,2020-07-29,402,516,630,NA
212,2020-07-30,413,530,647,NA
213,2020-07-31,424,544,664,NA
214,2020-08-01,436,559,682,NA
215,2020-08-02,447,574,701,NA
216,2020-08-03,459,589,719,NA
