"dia_ano","dias","otimista","casos_estimados","pessimista","x"
166,2020-06-14,304,337,370,326
167,2020-06-15,316,350,384,334
168,2020-06-16,328,363,398,364
169,2020-06-17,340,376,412,386
170,2020-06-18,353,391,429,406
171,2020-06-19,366,405,444,419
172,2020-06-20,379,420,461,428
173,2020-06-21,394,436,478,451
174,2020-06-22,409,453,497,469
175,2020-06-23,425,470,515,498
176,2020-06-24,440,487,534,521
177,2020-06-25,457,506,555,NA
178,2020-06-26,474,525,576,NA
179,2020-06-27,491,544,597,NA
180,2020-06-28,510,565,620,NA
181,2020-06-29,529,586,643,NA
182,2020-06-30,549,608,667,NA
183,2020-07-01,570,631,692,NA
184,2020-07-02,591,654,717,NA
185,2020-07-03,613,679,745,NA
186,2020-07-04,636,704,772,NA
