"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-05-25,38327,38758,38542,40719,36365,39298
2020-05-26,40571,40897,40734,43035,38433,40024
2020-05-27,42948,43131,43040,45471,40609,42398
2020-05-28,45464,45462,45463,48031,42895,44886
2020-05-29,48127,47891,48009,50720,45298,47953
2020-05-30,50945,50419,50682,53544,47820,52420
2020-05-31,53930,53048,53489,56510,50468,53388
2020-06-01,57088,55777,56432,59619,53245,54530
2020-06-02,60432,58607,59520,62882,56158,NA
2020-06-03,63972,61538,62755,66299,59211,NA
2020-06-04,67719,64568,66144,69880,62408,NA
2020-06-05,71686,67697,69692,73628,65756,NA
2020-06-06,75885,70923,73404,77550,69258,NA
2020-06-07,80330,74243,77286,81651,72921,NA
2020-06-08,85035,77655,81345,85939,76751,NA
