"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-04-18,824,905,864,1037,691,952
2020-04-19,918,1005,962,1154,770,1099
2020-04-20,1023,1107,1065,1278,852,1168
2020-04-21,1140,1211,1176,1411,941,1212
2020-04-22,1271,1315,1293,1552,1034,1313
2020-04-23,1416,1418,1417,1700,1134,1363
2020-04-24,1579,1517,1548,1858,1238,1381
2020-04-25,1759,1612,1686,2023,1349,1711
2020-04-26,1961,1702,1832,2198,1466,NA
2020-04-27,2185,1786,1986,2383,1589,NA
2020-04-28,2436,1863,2150,2580,1720,NA
2020-04-29,2714,1934,2324,2789,1859,NA
2020-04-30,3025,1997,2511,3013,2009,NA
2020-05-01,3372,2054,2713,3255,2171,NA
2020-05-02,3758,2105,2932,3518,2346,NA
