"dia_ano","dias","otimista","casos_estimados","pessimista","x"
106,2020-04-15,83,107,131,116
107,2020-04-16,95,122,149,124
108,2020-04-17,106,137,168,149
109,2020-04-18,120,155,190,176
110,2020-04-19,137,176,215,186
111,2020-04-20,154,198,242,198
112,2020-04-21,174,224,274,215
113,2020-04-22,197,254,311,233
114,2020-04-23,223,287,351,NA
115,2020-04-24,252,324,396,NA
116,2020-04-25,285,366,447,NA
117,2020-04-26,322,414,506,NA
118,2020-04-27,364,468,572,NA
119,2020-04-28,411,529,647,NA
120,2020-04-29,465,598,731,NA
