"dia_ano","dias","otimista","casos_estimados","pessimista","x"
183,2020-07-01,1640,1693,1746,1693
184,2020-07-02,1671,1724,1777,1728
185,2020-07-03,1700,1754,1808,1758
186,2020-07-04,1728,1783,1838,1781
187,2020-07-05,1756,1812,1868,1804
188,2020-07-06,1782,1839,1896,1838
189,2020-07-07,1808,1866,1924,1880
190,2020-07-08,1832,1891,1950,1911
191,2020-07-09,1857,1916,1975,1930
192,2020-07-10,1880,1940,2000,1967
193,2020-07-11,1901,1962,2023,1984
194,2020-07-12,1922,1984,2046,NA
195,2020-07-13,1943,2005,2067,NA
196,2020-07-14,1962,2025,2088,NA
197,2020-07-15,1981,2044,2107,NA
198,2020-07-16,1999,2063,2127,NA
199,2020-07-17,2015,2080,2145,NA
200,2020-07-18,2032,2097,2162,NA
201,2020-07-19,2046,2112,2178,NA
202,2020-07-20,2061,2127,2193,NA
203,2020-07-21,2076,2142,2208,NA
