"dia_ano","dias","otimista","casos_estimados","pessimista","x"
192,2020-07-10,196,248,300,245
193,2020-07-11,201,255,309,251
194,2020-07-12,208,263,318,255
195,2020-07-13,214,271,328,259
196,2020-07-14,221,280,339,267
197,2020-07-15,227,288,349,271
198,2020-07-16,234,297,360,278
199,2020-07-17,241,306,371,283
200,2020-07-18,249,316,383,288
201,2020-07-19,257,326,395,294
202,2020-07-20,265,336,407,299
203,2020-07-21,273,346,419,NA
204,2020-07-22,282,357,432,NA
205,2020-07-23,290,368,446,NA
206,2020-07-24,299,379,459,NA
207,2020-07-25,309,391,473,NA
208,2020-07-26,318,403,488,NA
209,2020-07-27,327,415,503,NA
210,2020-07-28,338,428,518,NA
211,2020-07-29,349,442,535,NA
212,2020-07-30,359,455,551,NA
