"dia_ano","dias","otimista","casos_estimados","pessimista","x"
172,2020-06-20,287,313,339,335
173,2020-06-21,308,336,364,360
174,2020-06-22,331,361,391,384
175,2020-06-23,356,388,420,401
176,2020-06-24,383,417,451,443
177,2020-06-25,412,449,486,462
178,2020-06-26,443,483,523,480
179,2020-06-27,476,519,562,527
180,2020-06-28,512,558,604,563
181,2020-06-29,551,600,649,582
182,2020-06-30,592,645,698,593
183,2020-07-01,636,693,750,NA
184,2020-07-02,684,745,806,NA
185,2020-07-03,735,801,867,NA
186,2020-07-04,790,861,932,NA
187,2020-07-05,850,926,1002,NA
188,2020-07-06,913,995,1077,NA
189,2020-07-07,982,1070,1158,NA
190,2020-07-08,1055,1150,1245,NA
191,2020-07-09,1135,1237,1339,NA
192,2020-07-10,1220,1330,1440,NA
