"dia_ano","dias","otimista","casos_estimados","pessimista","x"
155,2020-06-03,144,151,158,152
156,2020-06-04,149,156,163,156
157,2020-06-05,154,161,168,159
158,2020-06-06,158,165,172,166
159,2020-06-07,162,170,178,171
160,2020-06-08,167,175,183,171
161,2020-06-09,172,180,188,179
162,2020-06-10,177,185,193,184
163,2020-06-11,182,190,198,NA
164,2020-06-12,186,195,204,NA
165,2020-06-13,191,200,209,NA
166,2020-06-14,196,205,214,NA
167,2020-06-15,201,210,219,NA
168,2020-06-16,206,216,226,NA
169,2020-06-17,211,221,231,NA
