location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
AC;2020-08-01;total_cases;46;2020-06-19;10987;2020-08-01;19930;1.81
AL;2020-08-01;total_cases;38;2020-06-27;33521;2020-08-01;60992;1.82
AM;2020-08-01;total_cases;51;2020-06-14;56506;2020-08-01;101777;1.8
AP;2020-08-01;total_cases;46;2020-06-19;19922;2020-08-01;36595;1.84
BA;2020-08-01;total_cases;28;2020-07-07;91954;2020-08-01;168926;1.84
CE;2020-08-01;total_cases;42;2020-06-23;97528;2020-08-01;175928;1.8
DF;2020-08-01;total_cases;30;2020-07-05;57854;2020-08-01;107922;1.87
ES;2020-08-01;total_cases;36;2020-06-29;45097;2020-08-01;83814;1.86
GO;2020-08-01;total_cases;21;2020-07-14;37832;2020-08-01;69487;1.84
MA;2020-08-01;total_cases;47;2020-06-18;66091;2020-08-01;121581;1.84
MG;2020-08-01;total_cases;25;2020-07-10;70086;2020-08-01;129985;1.85
MS;2020-08-01;total_cases;21;2020-07-14;13934;2020-08-01;25739;1.85
MT;2020-08-01;total_cases;21;2020-07-14;29279;2020-08-01;52790;1.8
PA;2020-08-01;total_cases;43;2020-06-22;86020;2020-08-01;156053;1.81
PB;2020-08-01;total_cases;36;2020-06-29;45057;2020-08-01;83461;1.85
PE;2020-08-01;total_cases;42;2020-06-23;52831;2020-08-01;96746;1.83
PI;2020-08-01;total_cases;27;2020-07-08;28411;2020-08-01;52458;1.85
PR;2020-08-01;total_cases;23;2020-07-12;42537;2020-08-01;77930;1.83
RJ;2020-08-01;total_cases;47;2020-06-18;87317;2020-08-01;167213;1.92
RN;2020-08-01;total_cases;36;2020-06-28;24456;2020-08-01;51557;2.11
RO;2020-08-01;total_cases;34;2020-07-01;21462;2020-08-01;39504;1.84
RR;2020-08-01;total_cases;33;2020-07-02;17583;2020-08-01;32723;1.86
RS;2020-08-01;total_cases;24;2020-07-11;38720;2020-08-01;70456;1.82
SC;2020-08-01;total_cases;20;2020-07-15;47976;2020-08-01;86922;1.81
SE;2020-08-01;total_cases;27;2020-07-08;32490;2020-08-01;59724;1.84
SP;2020-08-01;total_cases;33;2020-07-02;302179;2020-08-01;552318;1.83
TO;2020-08-01;total_cases;26;2020-07-09;13845;2020-08-01;25346;1.83
