"dia_ano","dias","otimista","casos_estimados","pessimista","x"
187,2020-07-05,567,612,657,621
188,2020-07-06,594,641,688,654
189,2020-07-07,622,671,720,701
190,2020-07-08,652,703,754,733
191,2020-07-09,682,736,790,769
192,2020-07-10,714,770,826,807
193,2020-07-11,748,807,866,844
194,2020-07-12,782,844,906,849
195,2020-07-13,820,884,948,852
196,2020-07-14,858,926,994,880
197,2020-07-15,898,969,1040,927
198,2020-07-16,941,1015,1089,NA
199,2020-07-17,985,1063,1141,NA
200,2020-07-18,1032,1113,1194,NA
201,2020-07-19,1080,1165,1250,NA
202,2020-07-20,1131,1220,1309,NA
203,2020-07-21,1184,1277,1370,NA
204,2020-07-22,1240,1338,1436,NA
205,2020-07-23,1298,1400,1502,NA
206,2020-07-24,1359,1466,1573,NA
207,2020-07-25,1423,1535,1647,NA
