"dia_ano","dias","otimista","casos_estimados","pessimista","x"
135,2020-05-14,1199,1355,1511,1413
136,2020-05-15,1287,1454,1621,1476
137,2020-05-16,1381,1561,1741,1614
138,2020-05-17,1482,1675,1868,1641
139,2020-05-18,1590,1797,2004,1748
140,2020-05-19,1707,1929,2151,1856
141,2020-05-20,1832,2070,2308,1900
142,2020-05-21,1965,2221,2477,2161
143,2020-05-22,2109,2384,2659,NA
144,2020-05-23,2263,2558,2853,NA
145,2020-05-24,2429,2745,3061,NA
146,2020-05-25,2607,2946,3285,NA
147,2020-05-26,2798,3162,3526,NA
148,2020-05-27,3002,3393,3784,NA
149,2020-05-28,3222,3641,4060,NA
