"dia_ano","dias","otimista","casos_estimados","pessimista","x"
190,2020-07-08,705,840,975,882
191,2020-07-09,742,885,1028,928
192,2020-07-10,783,933,1083,986
193,2020-07-11,825,983,1141,1029
194,2020-07-12,870,1037,1204,1047
195,2020-07-13,917,1093,1269,1085
196,2020-07-14,966,1152,1338,1105
197,2020-07-15,1018,1214,1410,1174
198,2020-07-16,1074,1280,1486,1207
199,2020-07-17,1132,1349,1566,1268
200,2020-07-18,1193,1422,1651,1305
201,2020-07-19,1256,1498,1740,NA
202,2020-07-20,1325,1580,1835,NA
203,2020-07-21,1397,1665,1933,NA
204,2020-07-22,1472,1755,2038,NA
205,2020-07-23,1552,1850,2148,NA
206,2020-07-24,1636,1950,2264,NA
207,2020-07-25,1724,2055,2386,NA
208,2020-07-26,1817,2166,2515,NA
209,2020-07-27,1915,2283,2651,NA
210,2020-07-28,2019,2407,2795,NA
