"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-06-13,33611,35530,34570,37164,31976,35788
2020-06-14,35215,36884,36050,38755,33345,36401
2020-06-15,36895,38242,37568,40386,34750,37620
2020-06-16,38656,39600,39128,42064,36192,39206
2020-06-17,40500,40955,40728,43784,37672,40926
2020-06-18,42433,42303,42368,45547,39189,41577
2020-06-19,44457,43642,44050,47355,40745,43922
2020-06-20,46579,44967,45773,49207,42339,45304
2020-06-21,48801,46277,47539,51106,43972,46279
2020-06-22,51130,47567,49348,53050,45646,47086
2020-06-23,53569,48835,51202,55043,47361,49084
2020-06-24,56126,50079,53102,57086,49118,NA
2020-06-25,58804,51296,55050,59180,50920,NA
2020-06-26,61610,52485,57048,61328,52768,NA
2020-06-27,64549,53642,59096,63530,54662,NA
2020-06-28,67629,54768,61198,65789,56607,NA
2020-06-29,70856,55859,63358,68111,58605,NA
2020-06-30,74237,56916,65576,70496,60656,NA
2020-07-01,77780,57937,67858,72949,62767,NA
2020-07-02,81491,58922,70206,75473,64939,NA
2020-07-03,85379,59870,72624,78072,67176,NA
