"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
92,2020-04-01,44,55,66,71
93,2020-04-02,56,70,84,81
94,2020-04-03,71,88,105,88
95,2020-04-04,89,110,131,96
96,2020-04-05,112,139,166,133
97,2020-04-06,141,175,209,172
98,2020-04-07,177,220,263,230
99,2020-04-08,222,276,330,273
100,2020-04-09,280,348,416,NA
101,2020-04-10,352,437,522,NA
102,2020-04-11,443,550,657,NA
103,2020-04-12,557,692,827,NA
104,2020-04-13,701,871,1041,NA
105,2020-04-14,882,1095,1308,NA
106,2020-04-15,1109,1378,1647,NA
