"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
162,2020-06-10,2,3,4,72
163,2020-06-11,2,3,4,77
164,2020-06-12,2,3,4,82
165,2020-06-13,2,3,4,87
166,2020-06-14,2,3,4,89
167,2020-06-15,2,3,4,98
168,2020-06-16,2,3,4,100
169,2020-06-17,3,4,5,111
170,2020-06-18,3,4,5,115
171,2020-06-19,3,4,5,117
172,2020-06-20,3,4,5,127
173,2020-06-21,3,4,5,NA
174,2020-06-22,3,5,7,NA
175,2020-06-23,3,5,7,NA
176,2020-06-24,3,5,7,NA
177,2020-06-25,3,5,7,NA
178,2020-06-26,3,5,7,NA
179,2020-06-27,4,6,8,NA
180,2020-06-28,4,6,8,NA
181,2020-06-29,4,6,8,NA
182,2020-06-30,5,7,9,NA
