"dia_ano","dias","otimista","casos_estimados","pessimista","x"
91,2020-03-31,2,3,4,3
92,2020-04-01,3,4,5,4
93,2020-04-02,3,5,7,4
94,2020-04-03,5,7,9,6
95,2020-04-04,6,9,12,9
96,2020-04-05,8,11,14,11
97,2020-04-06,10,14,18,15
98,2020-04-07,13,18,23,17
99,2020-04-08,15,22,29,NA
100,2020-04-09,20,28,36,NA
101,2020-04-10,24,34,44,NA
102,2020-04-11,30,43,56,NA
103,2020-04-12,36,52,68,NA
104,2020-04-13,44,63,82,NA
105,2020-04-14,52,75,98,NA
