"dia_ano","dias","otimista","casos_estimados","pessimista","x"
165,2020-06-13,2916,3876,4836,4177
166,2020-06-14,3029,4026,5023,4191
167,2020-06-15,3146,4182,5218,4201
168,2020-06-16,3268,4343,5418,4291
169,2020-06-17,3394,4511,5628,4350
170,2020-06-18,3526,4686,5846,4395
171,2020-06-19,3662,4867,6072,4469
172,2020-06-20,3803,5055,6307,4519
173,2020-06-21,3951,5251,6551,4583
174,2020-06-22,4103,5454,6805,4605
175,2020-06-23,4262,5665,7068,4672
176,2020-06-24,4427,5884,7341,NA
177,2020-06-25,4599,6112,7625,NA
178,2020-06-26,4776,6348,7920,NA
179,2020-06-27,4961,6594,8227,NA
180,2020-06-28,5153,6849,8545,NA
181,2020-06-29,5352,7114,8876,NA
182,2020-06-30,5559,7389,9219,NA
183,2020-07-01,5774,7675,9576,NA
184,2020-07-02,5998,7972,9946,NA
185,2020-07-03,6230,8280,10330,NA
