"dia_ano","dias","otimista","casos_estimados","pessimista","x"
159,2020-06-07,106,115,124,109
160,2020-06-08,114,124,134,116
161,2020-06-09,123,134,145,135
162,2020-06-10,134,146,158,146
163,2020-06-11,145,158,171,160
164,2020-06-12,157,171,185,175
165,2020-06-13,170,185,200,192
166,2020-06-14,185,201,217,209
167,2020-06-15,199,217,235,216
168,2020-06-16,216,235,254,226
169,2020-06-17,234,255,276,266
170,2020-06-18,254,276,298,NA
171,2020-06-19,275,299,323,NA
172,2020-06-20,298,324,350,NA
173,2020-06-21,322,351,380,NA
174,2020-06-22,349,380,411,NA
175,2020-06-23,378,412,446,NA
176,2020-06-24,411,447,483,NA
177,2020-06-25,445,484,523,NA
178,2020-06-26,481,524,567,NA
179,2020-06-27,522,568,614,NA
