"dia_ano","dias","otimista","casos_estimados","pessimista","x"
181,2020-06-29,5963,6144,6325,6076
182,2020-06-30,6015,6198,6381,6146
183,2020-07-01,6066,6250,6434,6180
184,2020-07-02,6112,6298,6484,6284
185,2020-07-03,6157,6344,6531,6351
186,2020-07-04,6199,6387,6575,6411
187,2020-07-05,6239,6428,6617,6441
188,2020-07-06,6275,6466,6657,6481
189,2020-07-07,6310,6502,6694,6556
190,2020-07-08,6342,6535,6728,6665
191,2020-07-09,6373,6567,6761,6741
192,2020-07-10,6403,6597,6791,NA
193,2020-07-11,6429,6624,6819,NA
194,2020-07-12,6454,6650,6846,NA
195,2020-07-13,6478,6675,6872,NA
196,2020-07-14,6500,6697,6894,NA
197,2020-07-15,6521,6719,6917,NA
198,2020-07-16,6539,6738,6937,NA
199,2020-07-17,6558,6757,6956,NA
200,2020-07-18,6574,6774,6974,NA
201,2020-07-19,6591,6791,6991,NA
