"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
168,2020-06-16,6543,7423,8303,6935
169,2020-06-17,6846,7766,8686,7150
170,2020-06-18,7160,8123,9086,7421
171,2020-06-19,7487,8494,9501,7650
172,2020-06-20,7827,8879,9931,8037
173,2020-06-21,8180,9280,10380,8120
174,2020-06-22,8546,9695,10844,8188
175,2020-06-23,8926,10126,11326,10340
176,2020-06-24,9320,10573,11826,10803
177,2020-06-25,9728,11036,12344,11872
178,2020-06-26,10151,11516,12881,12911
179,2020-06-27,10588,12012,13436,NA
180,2020-06-28,11041,12525,14009,NA
181,2020-06-29,11509,13056,14603,NA
182,2020-06-30,11991,13603,15215,NA
183,2020-07-01,12489,14168,15847,NA
184,2020-07-02,13002,14750,16498,NA
185,2020-07-03,13531,15350,17169,NA
186,2020-07-04,14075,15967,17859,NA
187,2020-07-05,14634,16602,18570,NA
188,2020-07-06,15209,17254,19299,NA
