"dia_ano","dias","otimista","casos_estimados","pessimista","x"
157,2020-06-05,81,92,103,89
158,2020-06-06,86,97,108,96
159,2020-06-07,91,103,115,99
160,2020-06-08,95,108,121,108
161,2020-06-09,102,115,128,114
162,2020-06-10,107,121,135,120
163,2020-06-11,113,128,143,124
164,2020-06-12,119,135,151,128
165,2020-06-13,126,143,160,NA
166,2020-06-14,134,151,168,NA
167,2020-06-15,141,160,179,NA
168,2020-06-16,149,169,189,NA
169,2020-06-17,157,178,199,NA
170,2020-06-18,167,189,211,NA
171,2020-06-19,176,199,222,NA
