"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
168,2020-06-16,43,51,59,54
169,2020-06-17,45,54,63,59
170,2020-06-18,48,57,66,61
171,2020-06-19,51,61,71,63
172,2020-06-20,53,64,75,73
173,2020-06-21,57,68,79,74
174,2020-06-22,59,71,83,76
175,2020-06-23,63,75,87,76
176,2020-06-24,67,80,93,78
177,2020-06-25,70,84,98,80
178,2020-06-26,74,89,104,85
179,2020-06-27,78,94,110,NA
180,2020-06-28,83,99,115,NA
181,2020-06-29,88,105,122,NA
182,2020-06-30,92,110,128,NA
183,2020-07-01,98,117,136,NA
184,2020-07-02,103,123,143,NA
185,2020-07-03,108,130,152,NA
186,2020-07-04,114,137,160,NA
187,2020-07-05,121,145,169,NA
188,2020-07-06,128,153,178,NA
