"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-06-20,13871,14252,14062,14888,13236,14880
2020-06-21,14759,15136,14948,15826,14070,15619
2020-06-22,15703,16062,15882,16815,14949,16536
2020-06-23,16708,17031,16870,17861,15879,17568
2020-06-24,17777,18043,17910,18962,16858,18622
2020-06-25,18915,19098,19006,20123,17889,19547
2020-06-26,20125,20197,20161,21346,18976,20863
2020-06-27,21413,21338,21376,22632,20120,21620
2020-06-28,22783,22521,22652,23983,21321,21984
2020-06-29,24241,23746,23994,25404,22584,23007
2020-06-30,25792,25011,25402,26895,23909,24381
2020-07-01,27442,26314,26878,28457,25299,NA
2020-07-02,29198,27653,28426,30096,26756,NA
2020-07-03,31067,29028,30048,31814,28282,NA
2020-07-04,33054,30434,31744,33609,29879,NA
2020-07-05,35169,31870,33520,35490,31550,NA
2020-07-06,37420,33332,35376,37455,33297,NA
2020-07-07,39814,34817,37316,39509,35123,NA
2020-07-08,42362,36323,39342,41654,37030,NA
2020-07-09,45072,37844,41458,43894,39022,NA
2020-07-10,47956,39378,43667,46233,41101,NA
