"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-06-10,22048,22773,22410,24031,20789,23344
2020-06-11,23142,23792,23467,25164,21770,24229
2020-06-12,24290,24838,24564,26341,22787,25257
2020-06-13,25495,25909,25702,27561,23843,25932
2020-06-14,26759,27004,26882,28826,24938,26441
2020-06-15,28086,28123,28104,30137,26071,27581
2020-06-16,29479,29263,29371,31495,27247,28952
2020-06-17,30942,30423,30682,32901,28463,30441
2020-06-18,32476,31601,32038,34355,29721,31671
2020-06-19,34087,32796,33442,35861,31023,33142
2020-06-20,35778,34005,34892,37416,32368,34216
2020-06-21,37553,35227,36390,39022,33758,NA
2020-06-22,39415,36460,37938,40682,35194,NA
2020-06-23,41370,37700,39535,42394,36676,NA
2020-06-24,43422,38947,41184,44163,38205,NA
2020-06-25,45576,40197,42886,45988,39784,NA
2020-06-26,47837,41448,44642,47871,41413,NA
2020-06-27,50209,42699,46454,49814,43094,NA
2020-06-28,52700,43946,48323,51818,44828,NA
2020-06-29,55314,45187,50250,53884,46616,NA
2020-06-30,58057,46421,52239,56017,48461,NA
