"dia_ano","dias","otimista","casos_estimados","pessimista","x"
187,2020-07-05,648,751,854,784
188,2020-07-06,674,781,888,809
189,2020-07-07,702,813,924,834
190,2020-07-08,730,846,962,858
191,2020-07-09,760,881,1002,884
192,2020-07-10,791,916,1041,896
193,2020-07-11,824,954,1084,914
194,2020-07-12,856,992,1128,936
195,2020-07-13,892,1033,1174,960
196,2020-07-14,928,1075,1222,992
197,2020-07-15,965,1118,1271,1019
198,2020-07-16,1005,1164,1323,NA
199,2020-07-17,1045,1211,1377,NA
200,2020-07-18,1088,1260,1432,NA
201,2020-07-19,1133,1312,1491,NA
202,2020-07-20,1178,1365,1552,NA
203,2020-07-21,1226,1420,1614,NA
204,2020-07-22,1276,1478,1680,NA
205,2020-07-23,1328,1538,1748,NA
206,2020-07-24,1382,1601,1820,NA
207,2020-07-25,1438,1666,1894,NA
