"dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados"
2019-12-30,0,0,0,0,0
2019-12-31,0,0,0,0,0
2020-01-01,0,0,0,0,0
2020-01-02,0,0,0,0,0
2020-01-03,0,0,0,0,0
2020-01-04,0,0,0,0,0
2020-01-05,0,0,0,0,0
2020-01-06,1,1,1,0,0
2020-01-07,1,1,1,0,0
2020-01-08,1,1,1,0,0
2020-01-09,1,1,1,0,0
2020-01-10,1,1,1,0,0
2020-01-11,1,1,1,0,0
2020-01-12,1,1,1,0,0
2020-01-13,1,1,1,0,0
2020-01-14,2,2,2,0,0
2020-01-15,2,2,2,0,0
2020-01-16,2,2,2,0,0
2020-01-17,3,3,3,0,0
2020-01-18,3,3,3,0,0
2020-01-19,3,4,5,0,0
2020-01-20,3,4,5,0,0
2020-01-21,4,5,6,0,0
2020-01-22,5,6,7,0,0
2020-01-23,6,7,8,1,0
2020-01-24,7,8,9,1,0
2020-01-25,8,9,10,1,0
2020-01-26,9,11,13,1,0
2020-01-27,11,13,15,1,0
2020-01-28,13,15,17,1,0
2020-01-29,14,17,20,1,0
2020-01-30,17,20,23,1,0
2020-01-31,20,23,26,2,0
2020-02-01,23,27,31,2,0
2020-02-02,27,32,37,2,0
2020-02-03,31,37,43,3,0
2020-02-04,36,43,50,3,0
2020-02-05,42,50,58,4,0
2020-02-06,49,58,67,4,0
2020-02-07,58,68,78,5,0
2020-02-08,67,79,91,6,0
2020-02-09,78,92,106,7,0
2020-02-10,91,107,123,8,0
2020-02-11,106,125,144,9,0
2020-02-12,124,146,168,11,0
2020-02-13,144,170,196,13,0
2020-02-14,168,198,228,15,0
2020-02-15,195,230,265,17,0
2020-02-16,227,268,309,20,0
2020-02-17,265,312,359,23,0
2020-02-18,308,363,418,27,0
2020-02-19,358,422,486,31,2
2020-02-20,417,491,565,36,5
2020-02-21,485,571,657,42,18
2020-02-22,564,664,764,49,28
2020-02-23,654,771,888,57,43
2020-02-24,760,896,1032,66,61
2020-02-25,883,1040,1197,76,95
2020-02-26,1024,1207,1390,89,139
2020-02-27,1187,1399,1611,103,245
2020-02-28,1376,1621,1866,119,388
2020-02-29,1592,1876,2160,138,593
2020-03-01,1841,2169,2497,160,978
2020-03-02,2125,2504,2883,184,1501
2020-03-03,2450,2887,3324,212,2336
2020-03-04,2821,3324,3827,244,2922
2020-03-05,3242,3820,4398,281,3513
2020-03-06,3718,4381,5044,322,4747
2020-03-07,4254,5012,5770,369,5823
2020-03-08,4855,5720,6585,421,6566
2020-03-09,5523,6508,7493,479,7161
2020-03-10,6264,7381,8498,543,8042
2020-03-11,7079,8341,9603,613,9000
2020-03-12,7969,9390,10811,691,10075
2020-03-13,8933,10525,12117,774,11364
2020-03-14,9966,11743,13520,864,12729
2020-03-15,11066,13039,15012,959,13938
2020-03-16,12223,14402,16581,1059,14991
2020-03-17,13427,15821,18215,1164,16169
2020-03-18,14669,17284,19899,1271,17361
2020-03-19,15932,18772,21612,1381,18407
2020-03-20,17204,20271,23338,1491,19644
2020-03-21,18470,21762,25054,1601,20610
2020-03-22,19714,23228,26742,1708,21638
2020-03-23,20923,24653,28383,1813,23049
2020-03-24,22086,26023,29960,1914,24811
2020-03-25,23193,27327,31461,2010,27017
2020-03-26,24234,28554,32874,2100,29406
2020-03-27,25206,29699,34192,2184,32332
2020-03-28,26104,30757,35410,2262,NA
2020-03-29,26927,31727,36527,2334,NA
2020-03-30,27677,32610,37543,2398,NA
2020-03-31,28354,33408,38462,2457,NA
2020-04-01,28961,34124,39287,2510,NA
2020-04-02,29505,34764,40023,2557,NA
2020-04-03,29987,35332,40677,2599,NA
