"dia_ano","dias","otimista","casos_estimados","pessimista","x"
188,2020-07-06,796,828,860,826
189,2020-07-07,832,866,900,846
190,2020-07-08,869,904,939,882
191,2020-07-09,904,941,978,928
192,2020-07-10,941,979,1017,986
193,2020-07-11,976,1016,1056,1029
194,2020-07-12,1011,1052,1093,1047
195,2020-07-13,1046,1088,1130,1085
196,2020-07-14,1079,1123,1167,1105
197,2020-07-15,1112,1157,1202,1174
198,2020-07-16,1145,1191,1237,1207
199,2020-07-17,1175,1223,1271,NA
200,2020-07-18,1205,1254,1303,NA
201,2020-07-19,1234,1284,1334,NA
202,2020-07-20,1262,1313,1364,NA
203,2020-07-21,1289,1341,1393,NA
204,2020-07-22,1314,1367,1420,NA
205,2020-07-23,1339,1393,1447,NA
206,2020-07-24,1361,1416,1471,NA
207,2020-07-25,1383,1439,1495,NA
208,2020-07-26,1404,1461,1518,NA
