"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
180,2020-06-28,28,37,46,797
181,2020-06-29,29,38,47,818
182,2020-06-30,29,39,49,835
183,2020-07-01,31,41,51,865
184,2020-07-02,32,42,52,887
185,2020-07-03,33,44,55,901
186,2020-07-04,34,45,56,931
187,2020-07-05,35,47,59,957
188,2020-07-06,37,49,61,966
189,2020-07-07,38,50,62,998
190,2020-07-08,39,52,65,1030
191,2020-07-09,41,54,67,NA
192,2020-07-10,42,56,70,NA
193,2020-07-11,44,58,72,NA
194,2020-07-12,45,60,75,NA
195,2020-07-13,47,62,77,NA
196,2020-07-14,48,64,80,NA
197,2020-07-15,50,66,82,NA
198,2020-07-16,52,69,86,NA
199,2020-07-17,54,71,88,NA
200,2020-07-18,56,74,92,NA
