"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
191,2020-07-09,34716,36646,38576,37424
192,2020-07-10,36324,38343,40362,39512
193,2020-07-11,37981,40092,42203,40797
194,2020-07-12,39686,41892,44098,42537
195,2020-07-13,41437,43741,46045,43582
196,2020-07-14,43235,45639,48043,45363
197,2020-07-15,45077,47583,50089,47124
198,2020-07-16,46961,49572,52183,49405
199,2020-07-17,48886,51604,54322,51321
200,2020-07-18,50850,53677,56504,53553
201,2020-07-19,52849,55787,58725,54629
202,2020-07-20,54881,57932,60983,NA
203,2020-07-21,56943,60109,63275,NA
204,2020-07-22,59032,62314,65596,NA
205,2020-07-23,61145,64544,67943,NA
206,2020-07-24,63278,66796,70314,NA
207,2020-07-25,65429,69066,72703,NA
208,2020-07-26,67592,71350,75108,NA
209,2020-07-27,69765,73643,77521,NA
210,2020-07-28,71943,75942,79941,NA
211,2020-07-29,74122,78243,82364,NA
