"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-07-01,14884,15281,15082,17196,12968,15153
2020-07-02,15579,15928,15754,17962,13546,17583
2020-07-03,16306,16592,16449,18754,14144,18323
2020-07-04,17068,17273,17170,19576,14764,18769
2020-07-05,17865,17970,17918,20429,15407,18922
2020-07-06,18700,18684,18692,21312,16072,18948
2020-07-07,19573,19412,19492,22224,16760,19088
2020-07-08,20487,20155,20321,23169,17473,19284
2020-07-09,21444,20912,21178,24146,18210,20154
2020-07-10,22446,21681,22064,25156,18972,21220
2020-07-11,23494,22463,22978,26198,19758,21849
2020-07-12,24591,23256,23924,27277,20571,NA
2020-07-13,25740,24058,24899,28389,21409,NA
2020-07-14,26942,24870,25906,29537,22275,NA
2020-07-15,28200,25690,26945,30721,23169,NA
2020-07-16,29517,26516,28016,31942,24090,NA
2020-07-17,30896,27347,29122,33203,25041,NA
2020-07-18,32339,28183,30261,34502,26020,NA
2020-07-19,33849,29021,31435,35841,27029,NA
2020-07-20,35430,29861,32646,37221,28071,NA
2020-07-21,37085,30702,33894,38644,29144,NA
