"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-06-18,24888,25050,24969,26284,23654,24906
2020-06-19,26173,26321,26247,27629,24865,26052
2020-06-20,27524,27652,27588,29041,26135,27305
2020-06-21,28944,29045,28994,30521,27467,27641
2020-06-22,30439,30503,30471,32075,28867,28918
2020-06-23,32010,32028,32019,33705,30333,29897
2020-06-24,33662,33623,33642,35413,31871,31343
2020-06-25,35400,35291,35346,37207,33485,32769
2020-06-26,37227,37033,37130,39085,35175,38891
2020-06-27,39149,38854,39002,41055,36949,40966
2020-06-28,41169,40754,40962,43119,38805,42741
2020-06-29,43294,42737,43016,45281,40751,NA
2020-06-30,45529,44806,45168,47546,42790,NA
2020-07-01,47879,46963,47421,49918,44924,NA
2020-07-02,50351,49210,49780,52401,47159,NA
2020-07-03,52950,51551,52250,55001,49499,NA
2020-07-04,55683,53987,54835,57722,51948,NA
2020-07-05,58557,56521,57539,60568,54510,NA
2020-07-06,61580,59156,60368,63546,57190,NA
2020-07-07,64759,61893,63326,66660,59992,NA
2020-07-08,68102,64735,66418,69915,62921,NA
