"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-06-22,19213,19354,19284,20207,18361,17937
2020-06-23,19975,20088,20032,20990,19074,19244
2020-06-24,20766,20845,20806,21801,19811,20921
2020-06-25,21588,21627,21608,22642,20574,21951
2020-06-26,22444,22434,22439,23512,21366,22947
2020-06-27,23333,23266,23300,24415,22185,23808
2020-06-28,24257,24124,24190,25347,23033,24364
2020-06-29,25218,25009,25114,26315,23913,25056
2020-06-30,26217,25920,26068,27315,24821,26354
2020-07-01,27256,26858,27057,28351,25763,27279
2020-07-02,28336,27824,28080,29423,26737,28575
2020-07-03,29458,28818,29138,30532,27744,NA
2020-07-04,30625,29840,30232,31678,28786,NA
2020-07-05,31839,30890,31364,32864,29864,NA
2020-07-06,33100,31969,32534,34090,30978,NA
2020-07-07,34411,33076,33744,35358,32130,NA
2020-07-08,35775,34213,34994,36668,33320,NA
2020-07-09,37192,35379,36286,38022,34550,NA
2020-07-10,38665,36574,37620,39420,35820,NA
2020-07-11,40197,37798,38998,40864,37132,NA
2020-07-12,41789,39051,40420,42354,38486,NA
