"dia_ano","dias","otimista","casos_estimados","pessimista","x"
137,2020-05-16,138,153,168,150
138,2020-05-17,144,160,176,156
139,2020-05-18,151,168,185,161
140,2020-05-19,159,177,195,167
141,2020-05-20,167,186,205,177
142,2020-05-21,175,195,215,191
143,2020-05-22,184,205,226,201
144,2020-05-23,193,215,237,217
145,2020-05-24,203,226,249,NA
146,2020-05-25,213,237,261,NA
147,2020-05-26,224,249,274,NA
148,2020-05-27,235,261,287,NA
149,2020-05-28,247,275,303,NA
150,2020-05-29,259,288,317,NA
151,2020-05-30,272,303,334,NA
