"country","dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados"
"Estonia",2019-12-30,0,0,0,0,0
"Estonia",2019-12-31,0,0,0,0,0
"Estonia",2020-01-01,0,0,0,0,0
"Estonia",2020-01-02,0,0,0,0,0
"Estonia",2020-01-03,0,0,0,0,0
"Estonia",2020-01-04,0,0,0,0,0
"Estonia",2020-01-05,0,0,0,0,0
"Estonia",2020-01-06,0,0,0,0,0
"Estonia",2020-01-07,0,0,0,0,0
"Estonia",2020-01-08,0,0,0,0,0
"Estonia",2020-01-09,0,0,0,0,0
"Estonia",2020-01-10,0,0,0,0,0
"Estonia",2020-01-11,0,0,0,0,0
"Estonia",2020-01-12,0,0,0,0,0
"Estonia",2020-01-13,0,0,0,0,0
"Estonia",2020-01-14,0,0,0,0,0
"Estonia",2020-01-15,0,0,0,0,0
"Estonia",2020-01-16,0,0,0,0,0
"Estonia",2020-01-17,0,0,0,0,0
"Estonia",2020-01-18,0,0,0,0,0
"Estonia",2020-01-19,0,0,0,0,0
"Estonia",2020-01-20,0,0,0,0,0
"Estonia",2020-01-21,0,0,0,0,0
"Estonia",2020-01-22,0,0,0,0,0
"Estonia",2020-01-23,0,0,0,0,0
"Estonia",2020-01-24,0,0,0,0,0
"Estonia",2020-01-25,0,0,0,0,0
"Estonia",2020-01-26,0,0,0,0,0
"Estonia",2020-01-27,0,0,0,0,0
"Estonia",2020-01-28,0,0,0,0,0
"Estonia",2020-01-29,0,0,0,0,0
"Estonia",2020-01-30,0,0,0,0,0
"Estonia",2020-01-31,0,0,0,0,0
"Estonia",2020-02-01,1,1,1,0,0
"Estonia",2020-02-02,1,1,1,0,0
"Estonia",2020-02-03,1,1,1,0,0
"Estonia",2020-02-04,1,1,1,0,0
"Estonia",2020-02-05,1,1,1,0,0
"Estonia",2020-02-06,1,1,1,0,0
"Estonia",2020-02-07,1,1,1,0,0
"Estonia",2020-02-08,1,1,1,0,0
"Estonia",2020-02-09,1,2,3,0,0
"Estonia",2020-02-10,1,2,3,0,0
"Estonia",2020-02-11,1,2,3,0,0
"Estonia",2020-02-12,1,2,3,0,0
"Estonia",2020-02-13,1,2,3,0,0
"Estonia",2020-02-14,2,3,4,0,0
"Estonia",2020-02-15,2,3,4,0,0
"Estonia",2020-02-16,2,4,6,0,0
"Estonia",2020-02-17,2,4,6,0,0
"Estonia",2020-02-18,3,5,7,0,0
"Estonia",2020-02-19,3,5,7,0,0
"Estonia",2020-02-20,4,6,8,0,0
"Estonia",2020-02-21,4,7,10,0,0
"Estonia",2020-02-22,5,8,11,0,0
"Estonia",2020-02-23,5,9,13,0,0
"Estonia",2020-02-24,6,10,14,0,0
"Estonia",2020-02-25,7,11,15,0,0
"Estonia",2020-02-26,8,13,18,0,0
"Estonia",2020-02-27,9,15,21,0,1
"Estonia",2020-02-28,10,17,24,0,1
"Estonia",2020-02-29,11,19,27,0,1
"Estonia",2020-03-01,13,22,31,0,1
"Estonia",2020-03-02,15,25,35,0,0
"Estonia",2020-03-03,17,28,39,0,2
"Estonia",2020-03-04,19,32,45,0,0
"Estonia",2020-03-05,21,36,51,0,5
"Estonia",2020-03-06,24,41,58,0,10
"Estonia",2020-03-07,27,46,65,0,0
"Estonia",2020-03-08,31,53,75,0,0
"Estonia",2020-03-09,35,60,85,0,0
"Estonia",2020-03-10,40,68,96,0,13
"Estonia",2020-03-11,46,77,108,0,16
"Estonia",2020-03-12,51,87,123,0,27
"Estonia",2020-03-13,59,99,139,0,79
"Estonia",2020-03-14,66,112,158,0,115
"Estonia",2020-03-15,76,128,180,0,171
"Estonia",2020-03-16,86,145,204,0,205
"Estonia",2020-03-17,98,165,232,0,225
"Estonia",2020-03-18,111,187,263,0,258
"Estonia",2020-03-19,125,212,299,0,267
"Estonia",2020-03-20,142,241,340,0,283
"Estonia",2020-03-21,161,273,385,0,306
"Estonia",2020-03-22,183,310,437,0,326
"Estonia",2020-03-23,208,352,496,1,352
"Estonia",2020-03-24,236,400,564,1,369
"Estonia",2020-03-25,268,454,640,1,404
"Estonia",2020-03-26,305,516,727,1,538
"Estonia",2020-03-27,346,585,824,1,575
"Estonia",2020-03-28,393,664,935,1,645
"Estonia",2020-03-29,446,754,1062,1,NA
"Estonia",2020-03-30,506,856,1206,1,NA
"Estonia",2020-03-31,575,972,1369,2,NA
"Estonia",2020-04-01,653,1104,1555,2,NA
"Estonia",2020-04-02,741,1253,1765,2,NA
"Estonia",2020-04-03,841,1423,2005,2,NA
"Estonia",2020-04-04,955,1615,2275,3,NA
