"dia_ano","dias","otimista","casos_estimados","pessimista","x"
163,2020-06-11,26,29,32,25
164,2020-06-12,27,30,33,28
165,2020-06-13,27,31,35,28
166,2020-06-14,28,32,36,31
167,2020-06-15,29,33,37,33
168,2020-06-16,30,34,38,36
169,2020-06-17,31,35,39,36
170,2020-06-18,32,36,40,39
171,2020-06-19,33,37,41,40
172,2020-06-20,34,38,42,43
173,2020-06-21,35,40,45,45
174,2020-06-22,36,41,46,NA
175,2020-06-23,37,42,47,NA
176,2020-06-24,39,44,49,NA
177,2020-06-25,40,45,50,NA
178,2020-06-26,42,47,52,NA
179,2020-06-27,43,48,53,NA
180,2020-06-28,44,50,56,NA
181,2020-06-29,45,51,57,NA
182,2020-06-30,47,53,59,NA
183,2020-07-01,49,55,61,NA
