"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
175,2020-06-23,64,74,84,71
176,2020-06-24,66,76,86,71
177,2020-06-25,68,79,90,72
178,2020-06-26,71,82,93,76
179,2020-06-27,75,86,97,76
180,2020-06-28,77,89,101,85
181,2020-06-29,80,92,104,91
182,2020-06-30,83,96,109,92
183,2020-07-01,87,100,113,98
184,2020-07-02,90,104,118,113
185,2020-07-03,94,108,122,122
186,2020-07-04,97,112,127,NA
187,2020-07-05,101,116,131,NA
188,2020-07-06,105,121,137,NA
189,2020-07-07,109,126,143,NA
190,2020-07-08,113,130,147,NA
191,2020-07-09,118,136,154,NA
192,2020-07-10,122,141,160,NA
193,2020-07-11,127,146,165,NA
194,2020-07-12,132,152,172,NA
195,2020-07-13,137,158,179,NA
