"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
140,2020-05-19,1505,1603,1701,1646
141,2020-05-20,1650,1757,1864,1809
142,2020-05-21,1809,1926,2043,1976
143,2020-05-22,1983,2112,2241,2205
144,2020-05-23,2174,2315,2456,2430
145,2020-05-24,2383,2538,2693,2591
146,2020-05-25,2612,2782,2952,2696
147,2020-05-26,2863,3049,3235,2858
148,2020-05-27,3139,3343,3547,NA
149,2020-05-28,3441,3664,3887,NA
150,2020-05-29,3772,4017,4262,NA
151,2020-05-30,4134,4403,4672,NA
152,2020-05-31,4533,4827,5121,NA
153,2020-06-01,4968,5291,5614,NA
154,2020-06-02,5446,5800,6154,NA
