"dia_ano","dias","otimista","casos_estimados","pessimista","x"
171,2020-06-19,10198,11989,13780,12232
172,2020-06-20,10512,12358,14204,12494
173,2020-06-21,10836,12739,14642,12588
174,2020-06-22,11170,13131,15092,12634
175,2020-06-23,11513,13535,15557,13068
176,2020-06-24,11868,13952,16036,13352
177,2020-06-25,12234,14382,16530,13759
178,2020-06-26,12611,14825,17039,13966
179,2020-06-27,12998,15281,17564,14263
180,2020-06-28,13399,15752,18105,14338
181,2020-06-29,13812,16237,18662,14398
182,2020-06-30,14237,16737,19237,NA
183,2020-07-01,14676,17253,19830,NA
184,2020-07-02,15128,17784,20440,NA
185,2020-07-03,15594,18332,21070,NA
186,2020-07-04,16073,18896,21719,NA
187,2020-07-05,16569,19478,22387,NA
188,2020-07-06,17079,20078,23077,NA
189,2020-07-07,17605,20696,23787,NA
190,2020-07-08,18147,21334,24521,NA
191,2020-07-09,18706,21991,25276,NA
