"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
174,2020-06-22,5027,5779,6531,6003
175,2020-06-23,5226,6007,6788,6132
176,2020-06-24,5431,6243,7055,6266
177,2020-06-25,5644,6488,7332,6472
178,2020-06-26,5867,6744,7621,6676
179,2020-06-27,6098,7009,7920,6676
180,2020-06-28,6338,7285,8232,6980
181,2020-06-29,6586,7571,8556,7122
182,2020-06-30,6846,7869,8892,7326
183,2020-07-01,7115,8179,9243,7582
184,2020-07-02,7395,8500,9605,7701
185,2020-07-03,7686,8835,9984,NA
186,2020-07-04,7988,9182,10376,NA
187,2020-07-05,8303,9544,10785,NA
188,2020-07-06,8629,9919,11209,NA
189,2020-07-07,8968,10309,11650,NA
190,2020-07-08,9322,10715,12108,NA
191,2020-07-09,9688,11136,12584,NA
192,2020-07-10,10069,11574,13079,NA
193,2020-07-11,10465,12029,13593,NA
194,2020-07-12,10877,12503,14129,NA
