"dia_ano","dias","otimista","casos_estimados","pessimista","x"
183,2020-07-01,677,693,709,686
184,2020-07-02,699,715,731,697
185,2020-07-03,721,738,755,726
186,2020-07-04,743,761,779,762
187,2020-07-05,765,783,801,784
188,2020-07-06,787,806,825,809
189,2020-07-07,809,828,847,834
190,2020-07-08,830,850,870,858
191,2020-07-09,851,871,891,884
192,2020-07-10,872,893,914,896
193,2020-07-11,893,914,935,914
194,2020-07-12,912,934,956,NA
195,2020-07-13,933,955,977,NA
196,2020-07-14,952,974,996,NA
197,2020-07-15,970,993,1016,NA
198,2020-07-16,989,1012,1035,NA
199,2020-07-17,1006,1030,1054,NA
200,2020-07-18,1024,1048,1072,NA
201,2020-07-19,1040,1065,1090,NA
202,2020-07-20,1057,1082,1107,NA
203,2020-07-21,1073,1098,1123,NA
