"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
98,2020-04-07,480,511,542,497
99,2020-04-08,523,556,589,559
100,2020-04-09,564,600,636,604
101,2020-04-10,604,643,682,635
102,2020-04-11,643,684,725,673
103,2020-04-12,680,723,766,723
104,2020-04-13,714,760,806,759
105,2020-04-14,745,793,841,807
106,2020-04-15,774,824,874,NA
107,2020-04-16,800,851,902,NA
108,2020-04-17,823,876,929,NA
109,2020-04-18,844,898,952,NA
110,2020-04-19,862,917,972,NA
111,2020-04-20,878,934,990,NA
112,2020-04-21,892,949,1006,NA
