"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
178,2020-06-26,5,6,7,101
179,2020-06-27,5,6,7,101
180,2020-06-28,5,6,7,105
181,2020-06-29,6,7,8,109
182,2020-06-30,6,7,8,112
183,2020-07-01,6,7,8,123
184,2020-07-02,6,7,8,135
185,2020-07-03,6,7,8,141
186,2020-07-04,6,7,8,141
187,2020-07-05,6,7,8,142
188,2020-07-06,6,7,8,148
189,2020-07-07,6,7,8,NA
190,2020-07-08,6,7,8,NA
191,2020-07-09,6,7,8,NA
192,2020-07-10,6,7,8,NA
193,2020-07-11,6,7,8,NA
194,2020-07-12,6,7,8,NA
195,2020-07-13,6,7,8,NA
196,2020-07-14,6,7,8,NA
197,2020-07-15,6,7,8,NA
198,2020-07-16,6,7,8,NA
