"dia_ano","dias","otimista","casos_estimados","pessimista","x"
186,2020-07-04,363,385,407,383
187,2020-07-05,375,397,419,393
188,2020-07-06,387,410,433,406
189,2020-07-07,398,422,446,419
190,2020-07-08,412,436,460,432
191,2020-07-09,424,449,474,447
192,2020-07-10,438,464,490,459
193,2020-07-11,451,478,505,485
194,2020-07-12,465,493,521,497
195,2020-07-13,480,508,536,517
196,2020-07-14,495,524,553,534
197,2020-07-15,510,540,570,NA
198,2020-07-16,526,557,588,NA
199,2020-07-17,542,574,606,NA
200,2020-07-18,558,591,624,NA
201,2020-07-19,575,609,643,NA
202,2020-07-20,593,628,663,NA
203,2020-07-21,611,647,683,NA
204,2020-07-22,629,666,703,NA
205,2020-07-23,648,686,724,NA
206,2020-07-24,668,707,746,NA
