"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
185,2020-07-03,31,41,51,901
186,2020-07-04,32,42,52,931
187,2020-07-05,32,43,54,957
188,2020-07-06,34,45,56,966
189,2020-07-07,35,46,57,998
190,2020-07-08,36,48,60,1030
191,2020-07-09,37,49,61,1053
192,2020-07-10,38,51,64,1073
193,2020-07-11,39,52,65,1090
194,2020-07-12,41,54,67,1108
195,2020-07-13,42,56,70,1122
196,2020-07-14,44,58,72,NA
197,2020-07-15,44,59,74,NA
198,2020-07-16,46,61,76,NA
199,2020-07-17,47,63,79,NA
200,2020-07-18,49,65,81,NA
201,2020-07-19,51,68,85,NA
202,2020-07-20,53,70,87,NA
203,2020-07-21,54,72,90,NA
204,2020-07-22,56,74,92,NA
205,2020-07-23,58,77,96,NA
