"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
183,2020-07-01,6,7,8,207
184,2020-07-02,6,7,8,212
185,2020-07-03,6,7,8,219
186,2020-07-04,7,8,9,223
187,2020-07-05,7,8,9,223
188,2020-07-06,7,8,9,227
189,2020-07-07,7,8,9,238
190,2020-07-08,7,8,9,239
191,2020-07-09,7,8,9,239
192,2020-07-10,8,9,10,244
193,2020-07-11,8,9,10,247
194,2020-07-12,8,9,10,NA
195,2020-07-13,8,9,10,NA
196,2020-07-14,8,10,12,NA
197,2020-07-15,8,10,12,NA
198,2020-07-16,8,10,12,NA
199,2020-07-17,8,10,12,NA
200,2020-07-18,8,10,12,NA
201,2020-07-19,9,11,13,NA
202,2020-07-20,9,11,13,NA
203,2020-07-21,9,11,13,NA
