"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-07-07,29313,31456,30384,32460,28308,31308
2020-07-08,30668,32478,31573,33731,29415,32664
2020-07-09,32086,33482,32784,35024,30544,33876
2020-07-10,33569,34466,34018,36343,31693,35138
2020-07-11,35121,35427,35274,37685,32863,35793
2020-07-12,36745,36364,36554,39052,34056,36244
2020-07-13,38444,37275,37860,40447,35273,36696
2020-07-14,40221,38157,39189,41867,36511,37832
2020-07-15,42080,39010,40545,43316,37774,38895
2020-07-16,44026,39832,41929,44794,39064,40201
2020-07-17,46061,40623,43342,46304,40380,40681
2020-07-18,48190,41381,44786,47847,41725,NA
2020-07-19,50418,42108,46263,49425,43101,NA
2020-07-20,52749,42801,47775,51040,44510,NA
2020-07-21,55188,43463,49326,52697,45955,NA
2020-07-22,57739,44092,50916,54396,47436,NA
2020-07-23,60408,44689,52548,56139,48957,NA
2020-07-24,63201,45256,54228,57934,50522,NA
2020-07-25,66122,45792,55957,59781,52133,NA
2020-07-26,69179,46298,57738,61684,53792,NA
2020-07-27,72377,46776,59576,63647,55505,NA
