"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
182,2020-06-30,6280,6565,6850,56936
183,2020-07-01,6329,6616,6903,57879
184,2020-07-02,6377,6666,6955,58615
185,2020-07-03,6421,6712,7003,59448
186,2020-07-04,6462,6755,7048,60033
187,2020-07-05,6501,6796,7091,60233
188,2020-07-06,6539,6835,7131,60596
189,2020-07-07,6573,6871,7169,61658
190,2020-07-08,6607,6906,7205,62463
191,2020-07-09,6637,6938,7239,63396
192,2020-07-10,6666,6968,7270,64027
193,2020-07-11,6693,6996,7299,NA
194,2020-07-12,6718,7022,7326,NA
195,2020-07-13,6741,7047,7353,NA
196,2020-07-14,6763,7070,7377,NA
197,2020-07-15,6784,7092,7400,NA
198,2020-07-16,6804,7112,7420,NA
199,2020-07-17,6822,7131,7440,NA
200,2020-07-18,6839,7149,7459,NA
201,2020-07-19,6855,7166,7477,NA
202,2020-07-20,6870,7181,7492,NA
