"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
104,2020-04-13,48,60,72,50
105,2020-04-14,55,69,83,58
106,2020-04-15,63,79,95,75
107,2020-04-16,72,91,110,91
108,2020-04-17,83,104,125,102
109,2020-04-18,95,119,143,123
110,2020-04-19,109,137,165,145
111,2020-04-20,125,157,189,158
112,2020-04-21,143,180,217,NA
113,2020-04-22,164,206,248,NA
114,2020-04-23,189,237,285,NA
115,2020-04-24,216,271,326,NA
116,2020-04-25,247,311,375,NA
117,2020-04-26,283,356,429,NA
118,2020-04-27,325,409,493,NA
