"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
180,2020-06-28,104086,108761,113436,107568
181,2020-06-29,105770,110521,115272,108225
182,2020-06-30,107401,112225,117049,108699
183,2020-07-01,108976,113871,118766,113017
184,2020-07-02,110496,115459,120422,115524
185,2020-07-03,111960,116989,122018,118041
186,2020-07-04,113370,118462,123554,120952
187,2020-07-05,114724,119877,125030,121464
188,2020-07-06,116024,121235,126446,122477
189,2020-07-07,117270,122537,127804,124952
190,2020-07-08,118462,123783,129104,128471
191,2020-07-09,119604,124976,130348,NA
192,2020-07-10,120694,126115,131536,NA
193,2020-07-11,121735,127203,132671,NA
194,2020-07-12,122728,128240,133752,NA
195,2020-07-13,123673,129228,134783,NA
196,2020-07-14,124573,130168,135763,NA
197,2020-07-15,125429,131063,136697,NA
198,2020-07-16,126243,131913,137583,NA
199,2020-07-17,127016,132721,138426,NA
200,2020-07-18,127749,133487,139225,NA
