"dia_ano","dias","otimista","casos_estimados","pessimista","x"
193,2020-07-11,1207,1268,1329,1264
194,2020-07-12,1219,1281,1343,1281
195,2020-07-13,1230,1293,1356,1297
196,2020-07-14,1242,1305,1368,1314
197,2020-07-15,1252,1316,1380,1331
198,2020-07-16,1263,1327,1391,1348
199,2020-07-17,1273,1338,1403,1365
200,2020-07-18,1282,1347,1412,1381
201,2020-07-19,1291,1357,1423,1397
202,2020-07-20,1300,1366,1432,1413
203,2020-07-21,1307,1374,1441,1428
204,2020-07-22,1315,1382,1449,NA
205,2020-07-23,1323,1390,1457,NA
206,2020-07-24,1329,1397,1465,NA
207,2020-07-25,1336,1404,1472,NA
208,2020-07-26,1343,1411,1479,NA
209,2020-07-27,1348,1417,1486,NA
210,2020-07-28,1354,1423,1492,NA
211,2020-07-29,1359,1428,1497,NA
212,2020-07-30,1365,1434,1503,NA
213,2020-07-31,1369,1439,1509,NA
