"dia_ano","dias","otimista","casos_estimados","pessimista","x"
156,2020-06-04,198,218,238,215
157,2020-06-05,204,225,246,227
158,2020-06-06,211,233,255,232
159,2020-06-07,217,240,263,237
160,2020-06-08,225,248,271,243
161,2020-06-09,232,256,280,253
162,2020-06-10,239,264,289,275
163,2020-06-11,246,272,298,280
164,2020-06-12,255,281,307,NA
165,2020-06-13,263,290,317,NA
166,2020-06-14,272,300,328,NA
167,2020-06-15,280,309,338,NA
168,2020-06-16,289,319,349,NA
169,2020-06-17,298,329,360,NA
170,2020-06-18,308,340,372,NA
