"dia_ano","dias","otimista","casos_estimados","pessimista","x"
155,2020-06-03,142,151,160,152
156,2020-06-04,147,156,165,156
157,2020-06-05,153,162,171,159
158,2020-06-06,158,167,176,166
159,2020-06-07,163,173,183,171
160,2020-06-08,169,179,189,171
161,2020-06-09,175,186,197,179
162,2020-06-10,181,192,203,184
163,2020-06-11,188,199,210,NA
164,2020-06-12,194,206,218,NA
165,2020-06-13,201,213,225,NA
166,2020-06-14,208,220,232,NA
167,2020-06-15,215,228,241,NA
168,2020-06-16,223,236,249,NA
169,2020-06-17,230,244,258,NA
