"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
186,2020-07-04,3,5,7,207
187,2020-07-05,4,6,8,208
188,2020-07-06,4,6,8,220
189,2020-07-07,4,6,8,223
190,2020-07-08,4,6,8,235
191,2020-07-09,4,7,10,235
192,2020-07-10,4,7,10,239
193,2020-07-11,5,8,11,240
194,2020-07-12,5,8,11,242
195,2020-07-13,5,8,11,244
196,2020-07-14,5,9,13,249
197,2020-07-15,5,9,13,NA
198,2020-07-16,6,10,14,NA
199,2020-07-17,6,10,14,NA
200,2020-07-18,6,11,16,NA
201,2020-07-19,6,11,16,NA
202,2020-07-20,7,12,17,NA
203,2020-07-21,8,13,18,NA
204,2020-07-22,8,13,18,NA
205,2020-07-23,8,14,20,NA
206,2020-07-24,9,15,21,NA
