"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-06-08,7063,7062,7062,7692,6432,7031
2020-06-09,7402,7401,7402,8062,6742,7314
2020-06-10,7758,7757,7758,8450,7066,7831
2020-06-11,8131,8130,8130,8855,7405,8457
2020-06-12,8522,8520,8521,9281,7761,8705
2020-06-13,8931,8929,8930,9726,8134,9233
2020-06-14,9360,9358,9359,10193,8525,9583
2020-06-15,9810,9808,9809,10684,8934,9716
2020-06-16,10282,10279,10280,11197,9363,NA
2020-06-17,10776,10773,10774,11735,9813,NA
2020-06-18,11293,11290,11292,12299,10285,NA
2020-06-19,11836,11832,11834,12889,10779,NA
2020-06-20,12405,12400,12402,13508,11296,NA
2020-06-21,13001,12996,12998,14157,11839,NA
2020-06-22,13626,13620,13623,14838,12408,NA
