"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
166,2020-06-14,4,5,6,117
167,2020-06-15,4,5,6,124
168,2020-06-16,4,5,6,144
169,2020-06-17,5,6,7,156
170,2020-06-18,5,6,7,166
171,2020-06-19,5,7,9,180
172,2020-06-20,5,7,9,192
173,2020-06-21,6,8,10,193
174,2020-06-22,6,8,10,202
175,2020-06-23,7,9,11,231
176,2020-06-24,7,9,11,256
177,2020-06-25,8,10,12,NA
178,2020-06-26,8,11,14,NA
179,2020-06-27,9,12,15,NA
180,2020-06-28,9,12,15,NA
181,2020-06-29,10,13,16,NA
182,2020-06-30,11,14,17,NA
183,2020-07-01,12,15,18,NA
184,2020-07-02,12,16,20,NA
185,2020-07-03,13,17,21,NA
186,2020-07-04,15,19,23,NA
