"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
171,2020-06-19,52,57,62,60
172,2020-06-20,54,59,64,61
173,2020-06-21,57,62,67,62
174,2020-06-22,59,64,69,63
175,2020-06-23,61,66,71,65
176,2020-06-24,63,68,73,70
177,2020-06-25,64,70,76,70
178,2020-06-26,66,72,78,73
179,2020-06-27,69,75,81,73
180,2020-06-28,71,77,83,77
181,2020-06-29,73,79,85,81
182,2020-06-30,75,81,87,NA
183,2020-07-01,76,83,90,NA
184,2020-07-02,78,85,92,NA
185,2020-07-03,80,87,94,NA
186,2020-07-04,81,88,95,NA
187,2020-07-05,83,90,97,NA
188,2020-07-06,85,92,99,NA
189,2020-07-07,86,94,102,NA
190,2020-07-08,87,95,103,NA
191,2020-07-09,89,97,105,NA
