"dia_ano","dias","otimista","casos_estimados","pessimista","x"
190,2020-07-08,344,374,404,386
191,2020-07-09,349,379,409,393
192,2020-07-10,354,385,416,393
193,2020-07-11,360,391,422,396
194,2020-07-12,364,396,428,396
195,2020-07-13,369,401,433,397
196,2020-07-14,374,406,438,398
197,2020-07-15,378,411,444,403
198,2020-07-16,382,415,448,415
199,2020-07-17,386,420,454,425
200,2020-07-18,390,424,458,429
201,2020-07-19,394,428,462,NA
202,2020-07-20,398,432,466,NA
203,2020-07-21,401,436,471,NA
204,2020-07-22,404,439,474,NA
205,2020-07-23,407,442,477,NA
206,2020-07-24,410,446,482,NA
207,2020-07-25,413,449,485,NA
208,2020-07-26,416,452,488,NA
209,2020-07-27,418,454,490,NA
210,2020-07-28,421,457,493,NA
