"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-06-20,21008,22023,21516,23791,19241,21574
2020-06-21,21946,22803,22374,24740,20008,21840
2020-06-22,22925,23585,23255,25714,20796,24682
2020-06-23,23949,24368,24158,26713,21603,26437
2020-06-24,25018,25150,25084,27736,22432,26919
2020-06-25,26134,25930,26032,28785,23279,27415
2020-06-26,27301,26707,27004,29859,24149,27662
2020-06-27,28520,27477,27998,30959,25037,27901
2020-06-28,29792,28240,29016,32084,25948,27985
2020-06-29,31122,28995,30058,33236,26880,28253
2020-06-30,32511,29740,31126,34417,27835,28492
2020-07-01,33963,30473,32218,35625,28811,NA
2020-07-02,35479,31193,33336,36861,29811,NA
2020-07-03,37062,31900,34481,38127,30835,NA
2020-07-04,38716,32592,35654,39424,31884,NA
2020-07-05,40445,33268,36856,40753,32959,NA
2020-07-06,42250,33927,38088,42115,34061,NA
2020-07-07,44136,34569,39352,43513,35191,NA
2020-07-08,46106,35192,40649,44947,36351,NA
2020-07-09,48164,35798,41981,46420,37542,NA
2020-07-10,50313,36384,43348,47932,38764,NA
